person,received_offer_counts,viewed_rates,completed_rates,pro_bogo-10-10-5,pro_bogo-10-10-7,pro_bogo-5-5-5,pro_bogo-5-5-7,pro_discount-2-10-10,pro_discount-2-10-7,pro_discount-3-7-7,pro_discount-5-20-10,pro_informational-0-0-3,time_spent,avg_sales_norm,avg_sales_pro,tnp_count,tp_count,trans_pro_ratio,trans_count,trans_per_hr,have_pi,gen_F,gen_M,gen_O,gen_UN,age_0-20,age_21-40,age_41-60,age_61-80,age_80+,inc_0-20k,inc_20-40k,inc_40-60k,inc_60-80k,inc_80-100k,inc_100-120k,mem_2013,mem_2014,mem_2015,mem_2016,mem_2017,mem_2018
01f46a5191424005af436cdf48a5da7c,1,1.0,1.0,0,0,0,1,0,0,0,0,0,318,17.853333333333335,18.18,3.0,1.0,0.25,4.0,0.012578616352201259,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
01f663b988964a4caca8b19abecb551d,2,1.0,0.5,0,0,0,0,1,0,0,0,1,60,16.425,14.56,2.0,1.0,0.3333333333333333,3.0,0.05,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
01ff6c5d8d014dbd8c120e2b43a065ea,4,0.75,0.75,0,1,0,2,0,1,0,0,0,282,17.39,6.77,4.0,1.0,0.2,5.0,0.01773049645390071,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0200f61c69da4c2ea078842cdaf234e6,4,1.0,1.0,1,0,0,0,0,2,1,0,0,360,25.89,19.30333333333333,1.0,3.0,0.75,4.0,0.011111111111111112,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0206e1388c34454caba2b7fce3123943,2,1.0,0.5,1,0,0,0,0,0,0,0,1,84,17.235,16.62,2.0,1.0,0.3333333333333333,3.0,0.03571428571428571,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
020be6e9805649858595dfbaab15ccd7,3,0.3333333333333333,0.3333333333333333,1,0,0,1,0,0,0,0,0,360,4.566666666666666,2.8733333333333335,3.0,3.0,0.5,6.0,0.016666666666666666,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
020be8b0fafa446ebcce6449b20bc92c,1,0.0,1.0,0,0,0,1,0,0,0,0,0,162,4.445,,2.0,,,,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
020c2d7b3d1b4d24b9502626b2d7ef46,1,1.0,0.0,0,0,0,0,0,0,0,0,0,54,,3.2266666666666666,,3.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
020cd0f8047142e18a754303f9337d53,1,1.0,1.0,0,0,1,0,0,0,0,0,0,480,18.261000000000003,19.11,10.0,1.0,0.09090909090909091,11.0,0.022916666666666665,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
020d3a52b9ce432ea5f98fc58e9bfcc4,2,1.0,0.0,0,0,0,0,0,1,0,0,0,222,0.9,4.3100000000000005,1.0,2.0,0.6666666666666666,3.0,0.013513513513513514,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
020d72e77c704c42bb0a858c1aaa3bcd,2,1.0,0.5,1,0,0,0,0,0,0,0,0,360,15.051428571428572,13.373333333333335,7.0,3.0,0.3,10.0,0.027777777777777776,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0215efe5136d4a038cb81eae92d59368,2,1.0,0.5,0,0,0,0,1,0,0,0,1,450,96.47857142857143,15.23,7.0,2.0,0.2222222222222222,9.0,0.02,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
021616b8deea46438e3badc7fca5894d,1,1.0,1.0,1,0,0,0,0,0,0,0,0,24,9.12,23.86,1.0,1.0,0.5,2.0,0.08333333333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0218964095c94da0bfac44cf40c9343f,1,1.0,1.0,0,0,0,0,1,0,0,0,0,150,25.19333333333333,14.88,6.0,1.0,0.14285714285714285,7.0,0.04666666666666667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
021adce38ab34ede96422ae107643fd5,3,1.0,0.3333333333333333,0,0,0,0,0,1,0,0,1,282,18.532,16.476,5.0,5.0,0.5,10.0,0.03546099290780142,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
021c1940868647efbcb40ccdb942813b,3,1.0,0.6666666666666666,0,0,1,0,1,1,0,0,0,282,19.105,15.49,2.0,1.0,0.3333333333333333,3.0,0.010638297872340425,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0222d267445f4f078bc325224e471766,1,1.0,0.0,1,0,0,0,0,0,0,0,0,276,2.4466666666666668,2.915,3.0,2.0,0.4,5.0,0.018115942028985508,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0223ed57fef54575ac0b256937dc68fa,3,0.6666666666666666,0.0,0,0,0,1,1,0,1,0,0,402,,1.615,,8.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
022f5553a0704b53ba26f2d23cb1234d,3,0.6666666666666666,1.0,0,0,0,0,2,1,0,0,0,468,16.471999999999998,16.240000000000002,15.0,2.0,0.11764705882352941,17.0,0.03632478632478633,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0231c913a51e420783be6bdeb75aa842,3,1.0,0.3333333333333333,0,1,0,0,0,0,1,0,1,276,,4.358,,5.0,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
023411b8a45a4715979dae6cec425a8b,3,1.0,0.3333333333333333,0,0,0,0,0,0,1,0,2,456,0.44,2.342,1.0,5.0,0.8333333333333334,6.0,0.013157894736842105,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
023a42cf62f742b795a975d56955e220,1,1.0,1.0,0,0,0,0,1,0,0,0,0,438,2.2408333333333332,3.0700000000000003,12.0,4.0,0.25,16.0,0.0365296803652968,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
023fd15e56184ec19e23ed5a31c87543,2,1.0,0.0,0,2,0,0,0,0,0,0,0,426,4.32,2.915,2.0,4.0,0.6666666666666666,6.0,0.014084507042253521,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0246e7cc7a3d4a98a940cb13776b5b55,3,0.6666666666666666,0.0,0,0,0,0,0,1,0,0,1,210,2.37,2.2399999999999998,1.0,3.0,0.75,4.0,0.01904761904761905,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0246f8fdf0b64014a98822b70231c58d,3,0.6666666666666666,0.6666666666666666,0,0,0,2,0,0,0,0,0,414,23.566666666666666,18.67,3.0,1.0,0.25,4.0,0.00966183574879227,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0247953d899b4a99acab74fa0a807c0f,3,0.6666666666666666,0.0,1,1,0,0,0,0,0,0,0,462,2.1366666666666667,2.35,3.0,6.0,0.6666666666666666,9.0,0.01948051948051948,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0251876076024444864473545adce065,1,1.0,1.0,0,0,0,1,0,0,0,0,0,72,1.6600000000000001,5.89,3.0,1.0,0.25,4.0,0.05555555555555555,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0252aa6f0dee4585ba886945c60f48f5,2,1.0,0.0,0,0,0,1,0,0,0,0,0,0,10.36,,1.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
02557fafcf334c30a22c312c5647f71a,2,1.0,0.0,1,0,0,0,0,0,1,0,0,132,,3.332,,5.0,,,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
026876bc8c6a4e0c8e330342c92cc844,4,0.75,0.25,1,1,0,0,0,0,1,1,0,0,26.38,,1.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
027561a162a54d86b6d45af5071c4d27,3,1.0,0.3333333333333333,0,0,0,1,0,0,0,0,1,252,,3.1133333333333333,,3.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
027596e6ed19471392923eb833b25fd3,1,0.0,0.0,0,0,0,1,0,0,0,0,0,384,1.815,1.7466666666666668,2.0,3.0,0.6,5.0,0.013020833333333334,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
02765747959045a0a7c452888b2f31eb,1,0.0,0.0,0,0,0,0,0,0,0,1,0,378,12.053333333333333,,3.0,,,,,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0276c9a3092d4f79a29d61a1462f9b4d,2,1.0,1.0,0,0,0,0,0,1,1,0,0,306,14.814000000000002,22.345,5.0,2.0,0.2857142857142857,7.0,0.02287581699346405,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
02865fee714e466e99f9bb7a7203887b,3,0.3333333333333333,0.3333333333333333,0,0,0,1,0,0,0,1,1,204,5.52,,3.0,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
028a12f0ee584455850300886174f3d7,2,1.0,0.5,0,0,0,0,0,1,0,0,1,348,25.98,23.21,1.0,2.0,0.6666666666666666,3.0,0.008620689655172414,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
028c88a958e54c36a31c4800fd6e887b,2,0.5,1.0,0,0,0,0,0,1,1,0,0,462,28.2,30.08,9.0,1.0,0.1,10.0,0.021645021645021644,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0295719cd357460cbab54f2392b01d19,1,1.0,0.0,0,0,0,0,1,0,0,0,0,408,4.4625,0.73,4.0,3.0,0.42857142857142855,7.0,0.01715686274509804,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
029e063479234fb1b6c8727c3d45de62,2,0.0,0.5,0,1,0,0,0,0,0,0,1,180,23.25666666666667,,3.0,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
02a00d256444415da8460cd2a3457ea7,1,1.0,1.0,0,0,0,0,0,1,0,0,0,216,6.32,2.1,2.0,1.0,0.3333333333333333,3.0,0.013888888888888888,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
02a3aa431c1047be8eafec3dcd6b5fd0,2,1.0,1.0,0,0,0,1,0,0,0,1,0,48,,20.805,,2.0,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
02a458e1233342b79caff81edbcc30a9,1,1.0,0.0,0,0,0,0,0,1,0,0,0,0,32.18,,1.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
02abd909ebc94aca8766f3f0ee39db80,1,1.0,1.0,0,0,0,1,0,0,0,0,0,78,10.73,14.8,1.0,1.0,0.5,2.0,0.02564102564102564,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
02b148f44eee4b9ca7487371472a6781,3,0.3333333333333333,0.0,0,0,0,1,0,1,0,0,0,402,1.7066666666666668,1.7149999999999999,3.0,4.0,0.5714285714285714,7.0,0.017412935323383085,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
02b5aa5725f94bcb94ca58208015b7bc,1,1.0,0.0,1,0,0,0,0,0,0,0,0,330,2.26,3.7633333333333336,1.0,3.0,0.75,4.0,0.012121212121212121,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
02b6895b3cab4f79a116bddc1c70b5c3,1,0.0,0.0,0,0,0,0,0,1,0,0,0,408,2.712222222222222,,9.0,,,,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
02b7a80a321c4b078af92d494cc0f012,1,1.0,1.0,1,0,0,0,0,0,0,0,0,354,9.236,15.79,5.0,1.0,0.16666666666666666,6.0,0.01694915254237288,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
02ba8c272f284139abef53e0290bfb67,1,1.0,0.0,0,0,0,0,0,0,0,0,1,138,17.44,26.39,1.0,1.0,0.5,2.0,0.014492753623188406,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
02c083884c7d45b39cc68e1314fec56c,1,1.0,0.0,0,1,0,0,0,0,0,0,0,198,1.22,3.18625,1.0,8.0,0.8888888888888888,9.0,0.045454545454545456,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
02c89861ce2c4010bf4ed63f6f6d5df3,3,1.0,1.0,0,0,0,1,0,0,0,2,0,414,21.738333333333333,19.7075,6.0,4.0,0.4,10.0,0.024154589371980676,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
02c8c9806a8c44f792a218fb2e8756b3,2,1.0,0.0,0,0,1,0,1,0,0,0,0,348,,5.243333333333333,,3.0,,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
02d2c404f19440ff9038c0d60a695cbd,1,1.0,0.0,1,0,0,0,0,0,0,0,0,126,4.8,3.905,2.0,2.0,0.5,4.0,0.031746031746031744,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
02dd040b77914163b1fd02efc3976d55,2,1.0,1.0,0,0,1,0,0,1,0,0,0,288,14.363333333333332,12.85,3.0,2.0,0.4,5.0,0.017361111111111112,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
02e2211319524b9e8bd09794d00d8513,2,1.0,0.5,0,0,0,0,0,0,1,0,1,468,3.8983333333333334,4.818,6.0,5.0,0.45454545454545453,11.0,0.023504273504273504,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
02e4c9dff62e4857a429a4be3ba73ed0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,1,0,1,1,258,1.08,4.804,2.0,5.0,0.7142857142857143,7.0,0.027131782945736434,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
02e5396559f94469b6d03e40d85830c7,2,1.0,0.0,0,0,0,0,0,0,0,0,1,54,,25.83,,2.0,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
02e6dbe7c694441a88f9160b6b0e1a35,2,1.0,0.5,1,0,0,0,0,0,0,0,1,396,15.2425,14.146666666666667,4.0,3.0,0.42857142857142855,7.0,0.017676767676767676,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
02eba2268a3640bb8e85880e12617c5f,1,1.0,1.0,0,0,0,0,1,0,0,0,0,300,14.39,20.99,4.0,1.0,0.2,5.0,0.016666666666666666,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
02efe2a67be247a686f79ba1cbce42f1,2,1.0,1.0,0,0,1,1,0,0,0,0,0,252,31.365000000000002,15.98,2.0,2.0,0.5,4.0,0.015873015873015872,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
02efe413dd194069ab58abde38ab5e02,1,0.0,1.0,0,0,0,0,0,1,0,0,0,270,20.505000000000003,,2.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
02f446e152254ab7b01e29698932dd01,2,0.5,0.5,0,0,0,0,0,1,1,0,0,246,1.97,3.2359999999999998,1.0,5.0,0.8333333333333334,6.0,0.024390243902439025,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
02f638a6c98241c98b24a06ca489aac0,2,1.0,0.0,0,0,1,0,0,0,0,0,1,438,6.21,4.695,1.0,2.0,0.6666666666666666,3.0,0.00684931506849315,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
02f77bb76ed14d28a05e23b3e00aeb9b,3,1.0,0.0,2,0,0,0,0,0,0,0,1,492,5.256666666666667,0.05,3.0,1.0,0.25,4.0,0.008130081300813009,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
03019e49a5164723ae527bbd6949e0c1,2,1.0,0.5,0,0,0,0,1,0,0,0,0,396,27.14,16.18,3.0,2.0,0.4,5.0,0.012626262626262626,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0305b52a24744a9bb660bffc6b39e884,1,1.0,1.0,0,1,0,0,0,0,0,0,0,24,16.85,23.56,1.0,1.0,0.5,2.0,0.08333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
030c30c1955f4a17be09b692caf5ec5f,3,1.0,0.6666666666666666,0,0,2,0,0,0,0,0,0,480,2.3299999999999996,4.8711111111111105,5.0,9.0,0.6428571428571429,14.0,0.029166666666666667,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
03118ab70a404fada1a433cd6abaa491,2,1.0,0.5,0,0,1,0,0,0,0,0,1,198,18.71,16.403333333333332,2.0,6.0,0.75,8.0,0.04040404040404041,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
03257d4fcb6641aebaa46d5605d205ca,4,1.0,0.75,0,0,1,0,1,1,0,0,1,396,19.8425,14.138333333333334,4.0,6.0,0.6,10.0,0.025252525252525252,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
032aaa79b15e4103a9e91a786d416734,2,1.0,0.5,1,0,0,0,1,0,0,0,0,198,2.782,7.370000000000001,5.0,2.0,0.2857142857142857,7.0,0.03535353535353535,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0335d274249f4eb6b3c51527f02a3216,3,1.0,1.0,2,0,0,0,1,0,0,0,0,396,19.21,18.093333333333334,4.0,3.0,0.42857142857142855,7.0,0.017676767676767676,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
03361f5f681e46ad97796d52caf9afa2,1,1.0,0.0,0,0,0,0,0,0,0,0,0,444,2.1233333333333335,0.5900000000000001,3.0,2.0,0.4,5.0,0.01126126126126126,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
03374e3f14564b36a7138154ed8c194a,2,0.5,0.0,0,0,0,0,0,0,0,0,1,138,4.95,,3.0,,,,,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
033bf5269a494dd787e5e9f4a45b843c,4,0.75,0.5,1,0,0,0,1,0,1,0,1,0,,25.53,,1.0,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
033d0a511a5c452ea2be37a23f8c6dcb,1,1.0,1.0,0,0,0,0,1,0,0,0,0,186,20.98,14.79,1.0,1.0,0.5,2.0,0.010752688172043012,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
033fed8bb1504885b866429db25543a0,3,0.6666666666666666,0.3333333333333333,0,0,0,0,0,1,0,0,1,318,21.46,30.62,1.0,1.0,0.5,2.0,0.006289308176100629,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0340f0361285411ab60a24823b020112,2,0.5,0.0,0,0,0,1,0,0,0,0,1,366,3.68,2.5,1.0,3.0,0.75,4.0,0.01092896174863388,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0342c7c449a84440b3f7a80ad095761a,1,1.0,1.0,1,0,0,0,0,0,0,0,0,366,12.78375,14.92,8.0,1.0,0.1111111111111111,9.0,0.02459016393442623,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0345b2da6507473ca4400ed84dc6725a,3,1.0,0.6666666666666666,0,1,0,0,2,0,0,0,0,414,,3.2463636363636366,,11.0,,,,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
034946bd82b34a219b556a47f1200828,2,1.0,0.5,0,0,1,0,0,0,0,0,0,0,,10.6,,1.0,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
034b962ed61d4da1bb0baaec84cc2e85,3,1.0,0.6666666666666666,0,1,0,0,1,0,0,0,1,336,20.54,15.935,3.0,4.0,0.5714285714285714,7.0,0.020833333333333332,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
034ce97360c6485ab990d903343f9f08,3,0.6666666666666666,0.3333333333333333,0,0,1,0,0,1,1,0,0,204,,3.795,,4.0,,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
034dcdec0a0547a19d77dcf2bc8ecc48,3,0.3333333333333333,0.0,0,1,1,0,0,0,0,0,0,0,11.37,,1.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
03533ca5a4244ca3ac48b9c8ccba8332,2,1.0,0.0,0,0,0,0,0,1,0,0,0,294,1.6266666666666667,0.1,3.0,1.0,0.25,4.0,0.013605442176870748,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0355c6a5fdbc429ea5b05e8a9ecd2eae,2,0.0,1.0,0,0,0,1,0,0,0,1,0,78,16.845,,2.0,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
03566626393f43a88c55de21c61761d0,1,0.0,0.0,0,0,0,0,0,0,0,1,0,12,,1.13,,2.0,,,,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
03568fe0e51b41a9bd752ec8be307ba5,2,1.0,1.0,1,0,0,0,0,1,0,0,0,372,21.2,14.71,2.0,2.0,0.5,4.0,0.010752688172043012,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
03575a43a3da4691998de01fff617f99,1,1.0,0.0,0,0,0,0,0,0,0,0,1,108,21.83,26.39,1.0,1.0,0.5,2.0,0.018518518518518517,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
035d5aa3c23a4059ae663b4c07aa26ce,1,1.0,1.0,0,0,0,1,0,0,0,0,0,384,20.642000000000003,18.59,5.0,1.0,0.16666666666666666,6.0,0.015625,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
03637e48ffda4bf9b73b079d03c0bbe3,4,1.0,0.25,0,1,0,0,0,0,1,0,2,300,14.826666666666668,11.736666666666666,3.0,3.0,0.5,6.0,0.02,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
03659e112e884f38afa963dcb243c6a6,3,1.0,0.0,0,0,0,1,1,0,1,0,0,138,,1.5175,,4.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
03676dc08a0a4899b0af5030bb6da6f5,1,1.0,0.0,0,0,0,0,0,0,0,0,1,318,19.91,,4.0,,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
036c34e6a32a463db11ebb398a8719b6,1,0.0,0.0,0,0,0,0,0,0,0,0,1,474,2.5533333333333332,3.45,3.0,1.0,0.25,4.0,0.008438818565400843,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
036e4bedca2045afad50fda2d3b505ab,4,1.0,0.5,0,1,0,0,1,1,0,1,0,0,,24.85,,1.0,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
036f1e5cca91478685c8cef24cc8b076,2,1.0,0.0,1,1,0,0,0,0,0,0,0,72,2.6,2.335,1.0,2.0,0.6666666666666666,3.0,0.041666666666666664,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
03716dbf46394867ba126ebe1ebc202e,3,1.0,0.0,0,0,0,0,0,0,1,0,2,276,1.1566666666666667,,3.0,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
037334c596b849cc8f8004e4e663b005,3,1.0,0.3333333333333333,0,0,0,0,1,0,0,1,0,402,,3.3899999999999997,,5.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
037c3e0c1cd6477dbe15812a05619fc5,1,1.0,1.0,0,0,0,0,0,0,0,1,0,186,17.5175,20.89,4.0,1.0,0.2,5.0,0.026881720430107527,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
03833a1fe27f4435917da7e54c6fa48a,1,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1.0,,1.0,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0383a12d3a2d4fbb86ec83bd0c25eead,4,0.75,0.5,0,0,1,0,1,0,0,0,1,474,1.53,17.56,3.0,4.0,0.5714285714285714,7.0,0.014767932489451477,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
038d32f25cff4833ab44c5123e42583a,1,1.0,0.0,0,0,0,0,0,0,0,0,1,192,3.18,1.19,5.0,1.0,0.16666666666666666,6.0,0.03125,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0390715ee2a4443eac8582a5941d61a9,2,1.0,0.5,0,1,1,0,0,0,0,0,0,0,,25.01,,1.0,,,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
03922ce960124f4a8c4acd2a332ef296,2,0.5,0.0,0,0,0,0,0,0,1,1,0,252,3.945,6.23,2.0,1.0,0.3333333333333333,3.0,0.011904761904761904,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
039e0c539c2f4fc582423412a8bceb40,3,0.0,0.0,0,0,0,0,0,1,0,1,0,330,1.408,,5.0,,,,,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
03a6837af25144b18936719d7afd5a58,2,1.0,0.5,1,0,0,0,0,0,1,0,0,198,,3.2566666666666664,,3.0,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
03aaca8d2f4448a0a1a4bc1423b3b45a,2,1.0,0.0,1,0,0,0,0,0,0,0,0,270,1.195,,2.0,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
03ab43c52f3f44e3879910eaf9cd138d,3,0.6666666666666666,0.0,0,0,0,0,0,0,1,0,1,216,1.33,1.86,1.0,2.0,0.6666666666666666,3.0,0.013888888888888888,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
03adb16f61e44e6594d6d8e38d0a3e64,2,1.0,0.5,1,0,0,0,0,0,0,0,0,414,19.24,24.13,1.0,2.0,0.6666666666666666,3.0,0.007246376811594203,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
